0,1,2,3,4,5
1632253049169,4.0,24.01,6.0,27,7.0283203
1632253056229,0.5,24.01,6.0,25,18.476562
1632253063288,1.0,24.01,6.0,15,7.508789
1632253070351,2.5,24.01,6.0588236,17,6.65625
1632253077426,1.5,24.01,5.928571,28,6.198242
1632253084486,0.5,24.01,5.956522,23,6.459961
1632253091549,2.5,24.01,6.0,17,6.3115234
1632253098612,1.5,24.04,6.0,19,8.40918
1632253105675,0.0,24.01,6.090909,22,18.989258
1632253112731,0.0,24.01,5.9,30,6.913086
1632253119792,1.5,24.01,6.0,28,5.379883
1632253126875,2.5,24.01,6.0,24,6.2089844
1632253133939,1.0,24.01,6.0,26,8.4765625
1632253141001,1.0,24.01,6.0,24,17.645508
1632253148057,1.5,24.01,5.952381,21,6.493164
1632253155122,1.0,24.01,6.0625,16,4.9160156
1632253162186,1.5,24.01,5.909091,22,7.1484375
1632253169257,2.5,24.01,6.0,30,8.571289
1632253176321,1.5,24.01,6.0,16,19.430664
1632253183375,1.0,24.01,6.0,24,5.9873047
1632253190441,1.0,24.01,5.96,25,6.192383
1632253197501,1.5,24.01,6.0,20,5.298828
1632253204557,1.0,24.01,6.04,25,6.90625
1632253211614,3.0,24.01,6.0588236,17,8.678711
1632253218677,1.5,24.01,6.0,27,8.086914
1632253225744,2.0,24.01,6.0,32,18.09375
1632253232803,1.0,24.01,5.894737,19,5.6279297
1632253239869,1.0,24.01,6.090909,22,6.8408203
1632253246933,2.5,24.01,6.0,27,6.1435547
1632253253996,1.0,24.01,6.1153846,26,7.0478516
1632253261060,0.5,24.01,6.0,30,17.314453
1632253268115,0.5,24.01,5.75,20,5.873047
1632253275181,0.0,24.01,6.0,23,6.383789
1632253282264,1.5,24.01,6.095238,21,7.147461
1632253289321,3.0,24.01,6.1363635,22,7.6464844
1632253296387,0.0,24.01,6.0,23,20.504883
1632253303449,2.0,24.01,6.0,23,6.4970703
1632253310514,0.5,24.01,6.5151515,33,18.19043
1632253317573,1.5,24.01,6.047619,21,7.1064453
1632253324641,1.5,24.01,6.0,28,6.517578
1632253331709,3.0,24.01,7.3333335,18,7.4248047
1632253338767,1.0,24.01,6.095238,21,7.0302734
1632253345830,0.5,24.01,6.04,25,19.99707
1632253352896,0.5,24.01,5.88,25,5.3066406
1632253359960,1.5,24.01,5.904762,21,5.4960938
1632253367016,0.5,24.01,6.0666666,15,7.319336
1632253374078,1.0,24.01,6.032258,31,8.729492
1632253381142,0.5,24.01,6.0384617,26,17.626953
1632253388203,1.0,24.01,6.4117646,34,6.2578125
1632253395260,1.0,24.01,5.965517,29,5.864258
1632253402322,2.5,24.01,5.9375,16,4.975586
1632253409389,3.0,24.14,6.0,24,7.897461
1632253416451,1.0,24.16,6.5,18,18.385742
1632253423513,2.0,24.14,6.12,25,9.553711
1632253430584,0.5,24.14,6.090909,33,18.999023
1632253437639,1.5,24.14,5.9473686,19,6.640625
1632253444699,0.5,24.14,5.923077,26,6.2529297
1632253451759,1.5,24.14,6.0,27,5.423828
1632253458845,0.5,24.14,5.8333335,18,8.620117
1632253465905,1.0,24.16,6.0434785,23,18.481445
1632253472969,1.5,24.16,6.1153846,26,4.975586
1632253480030,0.5,24.14,6.0,18,8.797852
1632253487093,2.5,24.14,6.1785717,28,5.3603516
1632253494158,1.5,24.16,6.0625,16,7.196289
1632253501222,0.5,24.14,5.909091,22,18.424805
1632253508280,0.5,24.14,6.0,18,6.713867
1632253515332,0.0,24.16,5.9166665,36,6.321289
1632253522393,2.5,24.16,6.3125,16,10.397461
1632253529450,0.0,24.14,6.060606,33,7.194336
1632253536517,1.0,24.14,6.0,20,16.990234
1632253543581,2.0,24.16,6.0434785,23,7.881836
1632253550655,0.0,24.14,6.032258,31,20.024414
1632253557722,1.5,24.14,6.05,20,6.709961
1632253564787,2.5,24.16,5.9130435,23,5.9296875
1632253571850,2.5,24.16,6.0,30,5.9277344
1632253578905,1.0,24.16,6.0,19,8.563477
1632253585971,1.5,24.16,5.9666667,30,19.886719
1632253593029,1.0,24.16,5.9583335,24,6.7070312
1632253600090,0.5,24.16,5.9615383,26,6.899414
1632253607154,3.0,24.14,6.055556,18,6.9228516
1632253614213,1.0,24.16,5.9411764,17,7.598633
1632253621271,1.0,24.14,6.0625,16,18.135742
1632253628334,0.5,24.14,6.259259,27,7.321289
1632253635398,0.0,24.16,6.04,25,7.1572266
1632253642457,2.0,24.16,5.9545455,22,8.668945
1632253649527,1.0,24.14,6.0,22,7.7666016
1632253656585,2.0,24.14,6.0,28,5.635742
1632253663640,0.5,24.16,6.055556,18,7.9970703
1632253670696,0.5,24.14,5.882353,17,19.108398
1632253677749,0.5,24.14,5.928571,28,5.868164
1632253684805,0.0,24.16,5.9583335,24,5.8320312
1632253691855,3.0,24.16,5.866667,15,6.770508
1632253698921,0.5,24.16,6.105263,19,7.254883
1632253705981,0.5,24.14,5.9545455,22,18.467773
1632253713046,1.0,24.16,5.8965516,29,7.8671875
1632253720112,2.0,24.14,6.0333333,30,7.584961
1632253727165,2.0,24.14,6.5454545,22,5.6904297
1632253734229,1.0,24.14,6.0,26,7.5341797
1632253741289,1.0,24.14,5.923077,26,19.49121
1632253748350,0.5,24.14,6.0,21,5.583008
1632253755410,1.0,24.14,6.117647,17,6.116211
1632253762478,1.5,24.16,6.0526314,19,6.7021484
1632253769528,0.0,24.16,6.0344825,29,7.7021484
1632253776585,1.0,24.16,5.944444,18,6.8916016
1632253783650,2.0,24.16,5.956522,23,8.385742
1632253790712,0.0,24.14,5.96,25,17.979492
1632253797775,1.0,24.14,5.8636365,22,7.6572266
1632253804828,1.5,24.16,5.923077,26,5.928711
1632253811886,2.0,24.16,6.111111,18,5.7509766
1632253818950,0.5,24.16,6.0,24,6.859375
1632253826011,1.0,24.14,6.0,30,19.110352
1632253833070,0.5,24.16,6.1363635,22,6.6435547
1632253840132,0.5,24.14,5.956522,23,5.551758
1632253847198,1.5,24.16,5.96,25,5.5595703
1632253854259,0.5,24.14,6.04,25,7.1435547
1632253861315,1.5,24.16,6.129032,31,18.983398
1632253868386,0.5,24.16,5.9473686,19,7.1552734
1632253875440,0.0,24.14,6.0,26,6.2001953
1632253882506,2.0,24.16,5.85,20,5.758789
1632253889585,0.5,24.14,5.956522,23,5.881836
1632253896641,1.5,24.14,5.894737,19,6.379883
1632253903701,1.0,24.14,1630.0,24,8.834961
1632253910769,0.0,24.16,5.8333335,30,20.05957
1632253917833,1.0,24.16,6.12,25,6.260742
1632253924894,1.0,24.14,6.0,25,5.303711
1632253931948,3.0,24.16,7.0454545,22,5.8115234
1632253939006,1.0,24.16,5.952381,21,8.219727
1632253946060,1.0,24.14,5.92,25,19.838867
1632253953118,1.5,24.14,6.04,25,6.254883
1632253960185,0.5,24.14,6.15,20,6.838867
1632253967244,2.0,24.16,6.0,16,6.711914
1632253974308,0.5,24.16,6.0,28,6.692383
1632253981371,0.5,24.16,5.928571,28,18.708008
1632253988430,1.0,24.14,6.366667,30,7.5859375
1632253995488,1.0,24.16,6.060606,33,7.2158203
1632254002546,2.0,24.16,5.8235292,17,5.600586
1632254009610,1.0,24.16,6.0,18,8.959961
1632254016674,2.0,24.14,6.576923,26,6.258789
1632254023737,2.0,24.16,5.956522,23,7.817383
1632254030801,0.5,24.16,5.857143,28,19.688477
1632254037865,1.0,24.16,6.04,25,5.805664
1632254044927,1.5,24.16,5.857143,21,7.2060547
1632254052000,3.0,24.16,5.964286,28,6.2490234
1632254059062,0.5,24.16,6.0434785,23,7.1533203
1632254066139,1.5,24.14,6.05,20,18.09668
1632254073197,0.5,24.14,5.96,25,6.2890625
1632254080262,0.5,24.14,6.055556,18,6.3916016
1632254087328,1.0,24.16,5.965517,29,5.850586
1632254094388,0.5,24.16,6.0,16,7.649414
1632254101446,1.5,24.16,6.285714,21,19.044922
1632254108507,2.5,24.16,6.05,20,6.8779297
1632254115571,1.0,24.16,5.935484,31,5.305664
1632254122625,1.0,24.16,6.05,20,7.786133
1632254129691,1.0,24.16,6.090909,33,6.7646484
1632254136756,2.0,24.16,5.944444,18,6.258789
1632254143816,1.0,24.16,6.5,26,7.8251953
1632254150884,1.0,24.16,5.866667,30,18.480469
1632254157943,1.0,24.16,6.0,21,6.881836
1632254165000,1.0,24.16,5.956522,23,6.314453
1632254172077,3.0,24.16,5.923077,26,5.364258
1632254179154,0.0,24.16,6.0,22,9.142578
1632254186212,0.5,24.16,6.0,28,18.657227
1632254193283,1.0,24.16,5.857143,28,7.1552734
1632254200343,1.5,24.16,6.130435,23,6.2626953
1632254207402,1.0,24.16,6.055556,18,190.96289
1632254214463,1.0,24.16,6.055556,18,99.984375
1632254221528,0.5,24.16,6.05,20,19.500977
1632254228591,0.0,24.16,5.909091,22,6.1992188
1632254235654,1.0,24.16,5.9310346,29,17.470703
1632254242718,0.5,24.14,5.894737,19,6.366211
1632254249776,0.0,24.16,6.0454545,22,8.885742
1632254256827,2.5,24.16,5.923077,26,7.65625
1632254263886,0.5,24.16,6.05,20,8.245117
1632254270948,2.0,24.14,5.944444,18,18.213867
1632254278001,1.5,24.16,5.962963,27,7.6660156
1632254285066,0.5,24.14,6.0384617,26,5.8447266
1632254292128,2.0,24.16,6.0666666,15,6.2373047
1632254299200,2.0,24.16,6.105263,19,8.092773
1632254306261,1.0,24.16,6.0416665,24,18.783203
1632254313317,1.0,24.14,6.0833335,24,5.8652344
1632254320364,0.5,24.14,5.862069,29,5.303711
1632254327416,1.5,24.16,5.9583335,24,7.0595703
1632254334475,0.5,24.16,6.0833335,24,7.647461
1632254341531,0.5,24.14,5.857143,28,18.21582
1632254348589,2.0,24.14,5.9,20,6.8251953
1632254355651,0.0,24.16,6.055556,18,19.310547
1632254362714,1.0,24.14,6.047619,21,5.4248047
1632254369778,1.0,24.14,5.96,25,6.7529297
1632254376842,1.5,24.14,5.9545455,22,5.928711
1632254383904,1.5,24.14,6.0454545,22,9.621094
1632254390958,1.0,24.14,6.0384617,26,18.774414
1632254398017,1.5,24.14,5.952381,21,5.807617
1632254405078,1.0,24.14,5.956522,23,5.3623047
1632254412136,1.5,24.14,6.090909,22,5.303711
1632254419197,0.5,24.14,6.0416665,24,6.854492
1632254426262,1.0,24.14,6.0,20,20.88379
1632254433333,1.5,24.14,5.862069,29,5.991211
1632254440412,1.5,24.14,6.0454545,22,6.6572266
1632254447469,1.5,24.16,6.409091,22,6.116211
1632254454533,0.5,24.14,5.928571,28,7.963867
1632254461596,0.5,24.14,5.965517,29,18.302734
1632254468648,0.0,24.16,5.9545455,22,7.2109375
1632254475697,0.5,24.16,5.962963,27,17.764648
1632254482752,0.5,24.14,6.0,19,5.9277344
1632254489809,1.0,24.14,5.9166665,24,5.926758
1632254496882,1.5,24.14,5.9473686,19,6.698242
1632254503944,1.5,24.16,6.0,25,7.553711
1632254511010,1.0,24.16,6.0,27,19.623047
1632254518066,1.0,24.16,5.9583335,24,7.041992
1632254525128,0.5,24.14,5.892857,28,8.50293
1632254532192,1.5,24.16,6.7727275,22,6.7060547
1632254539261,0.5,24.11,5.952381,21,6.6435547
1632254546318,1.0,24.11,5.952381,21,18.919922
1632254553382,2.0,24.11,5.821429,28,5.9228516
1632254560444,0.0,24.11,6.0,19,7.665039
1632254567518,2.5,24.11,6.1666665,18,5.8291016
1632254574581,1.5,24.11,5.9583335,24,8.544922
1632254581646,1.5,24.11,5.83871,31,18.782227
1632254588708,2.0,24.11,5.892857,28,8.8671875
1632254595770,1.0,24.11,6.322581,31,20.286133
1632254602826,2.0,24.11,6.0,21,5.4277344
1632254609900,0.5,24.11,6.0,20,7.2177734
1632254616962,2.0,24.11,6.181818,22,5.3632812
1632254624022,1.5,24.11,5.8148146,27,6.870117
1632254631081,0.5,24.11,5.92,25,19.83496
1632254638146,0.0,24.11,5.888889,27,6.426758
1632254645210,1.0,24.11,6.2222223,18,7.0341797
1632254652282,1.5,24.11,5.8965516,29,6.9072266
1632254659343,0.5,24.11,6.1923075,26,6.6914062
1632254666405,1.5,24.11,5.8333335,18,18.547852
1632254673465,2.0,24.11,5.8846154,26,8.170898
1632254680527,1.0,24.11,6.055556,18,8.041992
1632254687590,1.5,24.11,6.0344825,29,7.7421875
1632254694652,0.5,24.11,6.0625,16,6.870117
1632254701707,1.5,24.11,6.0,22,7.9970703
1632254708786,0.5,24.11,5.904762,21,6.9541016
1632254715845,0.5,24.11,5.714286,28,19.03711
1632254722906,2.0,24.11,5.7619047,21,6.3222656
1632254729951,1.0,24.11,5.8235292,34,6.823242
1632254737009,2.5,24.11,5.8235292,17,6.004883
1632254744066,1.0,24.11,5.9583335,24,7.3759766
1632254751130,0.5,24.11,5.851852,27,19.44043
1632254758192,0.0,24.11,5.8148146,27,6.2060547
1632254765254,1.0,24.11,5.826087,23,6.138672
1632254772314,2.0,24.11,5.8333335,24,6.885742
1632254779384,0.5,24.11,6.2380953,21,8.905273
1632254786444,1.0,24.11,5.7931037,29,19.579102
1632254793496,0.5,24.11,5.8846154,26,6.2021484
1632254800559,0.5,24.11,5.7916665,24,7.725586
1632254807622,1.0,24.11,5.857143,21,6.5009766
1632254814686,1.5,24.11,5.8333335,18,7.975586
1632254821749,1.0,24.11,6.0,17,4.916992
1632254828827,1.5,24.11,5.8095236,21,7.736328
1632254835881,1.0,24.11,5.83871,31,18.425781
1632254842936,1.0,24.11,5.8,20,5.879883
1632254849987,1.5,24.11,5.8,20,4.9765625
1632254857050,1.5,24.11,5.892857,28,6.381836
1632254864106,0.5,24.11,5.956522,23,6.4228516
1632254871175,0.5,24.11,880.0,16,17.70996
1632254878233,1.5,24.11,5.869565,23,5.8134766
1632254885295,1.5,24.11,5.730769,26,7.09375
1632254892357,2.5,24.11,5.9473686,19,5.7314453
1632254899426,1.0,24.11,5.8333335,18,7.821289
1632254906484,0.0,24.11,5.772727,22,18.674805
1632254913539,1.0,24.11,5.8333335,24,6.760742
1632254920605,0.5,24.11,5.827586,29,7.4814453
1632254927670,2.0,24.11,5.84,25,7.5195312
1632254934724,1.5,24.11,5.909091,22,7.663086
1632254941782,2.0,24.11,5.8,25,8.435547
1632254948843,1.0,24.11,5.7826085,23,7.9228516
1632254955917,0.5,24.11,5.869565,23,17.538086
1632254962976,1.5,24.11,5.75,16,6.8916016
1632254970032,1.5,24.11,5.769231,26,7.098633
1632254977090,2.5,24.11,5.8,25,5.926758
1632254984153,1.0,24.11,5.75,20,8.157227
1632254991216,1.0,24.11,5.9130435,23,18.65918
1632254998280,0.5,24.11,5.8,25,5.751953
1632255005342,1.0,24.11,5.8,25,7.538086
1632255012399,2.5,24.11,5.826087,23,5.7578125
1632255019464,0.5,24.11,6.142857,21,7.4677734
1632255026526,1.5,24.11,5.894737,19,20.223633
1632255033590,0.0,24.11,5.709677,31,5.754883
1632255040649,1.5,24.11,5.7619047,21,5.817383
1632255047713,2.5,24.11,5.736842,19,9.618164
1632255054771,1.0,24.11,5.818182,33,6.0751953
1632255061828,1.5,24.11,5.7619047,21,7.600586
1632255068892,1.0,24.11,5.785714,28,9.331055
1632255075957,0.5,24.11,5.8095236,21,19.047852
1632255083017,2.5,24.11,5.88,25,7.173828
1632255090083,0.5,24.11,5.8333335,24,6.258789
1632255097156,2.5,24.11,5.7894735,19,6.258789
1632255104217,0.5,24.14,5.8846154,26,7.7783203
1632255111282,1.5,24.11,5.75,20,18.722656
1632255118332,0.5,24.11,5.7931037,29,7.9248047
1632255125392,0.5,24.11,5.7,30,5.979492
1632255132465,1.0,24.11,6.9473686,19,6.208008
1632255139529,0.5,24.11,5.8,20,9.922852
1632255146591,1.5,24.11,5.727273,22,19.208008
1632255153664,1.5,24.11,5.827586,29,6.310547
1632255160725,1.0,24.11,5.7619047,21,6.182617
1632255167782,1.0,24.11,5.888889,18,6.5126953
1632255174837,1.5,24.11,6.0434785,23,7.1103516
1632255181891,2.5,24.11,5.677419,31,6.2578125
1632255188945,0.5,24.11,5.681818,22,9.323242
1632255196013,1.5,24.11,6.1764708,34,19.05957
1632255203076,1.0,24.11,5.851852,27,7.852539
1632255210134,0.5,24.11,5.9375,16,6.0498047
1632255217203,2.5,24.11,5.72,25,6.432617
1632255224313,0.5,24.11,5.7826085,23,8.264648
1632255231385,0.5,24.11,5.740741,27,19.942383
1632255238460,0.5,24.11,5.8076925,26,6.2646484
1632255245521,1.5,24.11,5.714286,21,7.9257812
1632255252607,1.0,24.11,5.72,25,7.609375
1632255259667,1.0,24.11,5.851852,27,6.6435547
1632255266729,1.0,24.11,5.65,20,18.157227
1632255273785,0.5,24.11,5.772727,22,7.5810547
1632255280840,0.5,24.11,5.7391305,23,18.708984
1632255287897,1.5,24.11,5.7586207,29,6125.0
1632255294957,1.0,24.11,5.857143,14,6.2558594
1632255302016,1.5,24.11,5.9130435,23,5.366211
1632255309077,1.0,24.11,5.8,20,7.6445312
1632255316125,1.5,24.11,5.730769,26,19.05371
1632255323190,1.0,24.11,5.8,25,6.8310547
1632255330244,1.0,24.11,5.75,32,6.4365234
1632255337301,2.0,24.11,5.7,20,5.7529297
1632255344371,2.5,24.11,5.826087,23,8.009766
1632255351436,1.5,24.11,5.869565,23,20.06836
1632255358495,0.5,24.11,5.6551723,29,5.9853516
1632255365555,1.0,24.11,5.772727,22,6.198242
1632255372611,2.0,24.11,5.695652,23,7.041992
1632255379676,1.5,24.11,5.7916665,24,7.026367
1632255386736,1.0,24.11,5.7916665,24,18.842773
1632255393795,0.0,24.14,5.6875,32,8.204102
1632255400852,1.0,24.11,5.772727,22,18.65625
1632255407906,1.5,24.11,5.7391305,23,13.080078
1632255414964,0.0,24.14,5.6666665,18,5.8720703
1632255422031,2.0,24.14,6.0,13,7.727539
1632255429095,1.0,24.11,5.7619047,21,7.705078
1632255436152,1.5,24.14,5.785714,28,19.549805
1632255443208,1.0,24.14,5.8076925,26,6.725586
1632255450268,0.5,24.14,5.571429,21,6.586914
1632255457343,3.0,24.11,5.8076925,26,7.2197266
1632255464403,1.5,24.14,6.318182,22,6.873047
1632255471468,0.5,24.11,23.222221,18,17.262695
1632255937492,0.5,24.09,6.65,20,117.96484
1632267255926,0.0,24.16,0.0,0,6.198242
1632267262991,1.5,24.16,0.0,0,17.379883
1632267270080,0.5,24.16,0.0,0,5.2089844
1632267277158,0.0,24.19,0.0,0,4.7998047
1632267284223,2.5,24.19,0.0,0,5.0927734
1632267291277,0.5,24.16,0.0,0,8.740234
1632267298329,2.0,24.16,0.0,0,17.767578
1632267305387,0.0,24.16,0.0,0,4.7998047
1632267312444,1.0,24.16,0.0,0,5.0341797
1632267319499,2.0,24.19,0.0,0,4.7998047
1632267326557,0.5,24.19,0.0,0,5.1572266
1632267333616,1.5,24.19,0.0,0,4.9833984
1632267340673,0.0,24.16,0.0,0,6.2841797
1632267347729,0.5,24.16,0.0,0,18.013672
1632267354796,1.5,24.19,0.0,0,5.086914
1632267361855,0.5,24.19,0.0,0,4.798828
1632267368918,2.0,24.19,0.0,0,4.8583984
1632267375982,1.0,24.16,0.0,0,6.1884766
1632267383038,1.5,24.16,0.0,0,17.376953
1632267390105,0.0,24.19,0.0,0,5.0341797
1632267397164,0.5,24.19,0.0,0,4.741211
1632267404211,1.5,24.19,0.0,0,5.209961
1632267411266,0.0,24.19,0.0,0,8.9140625
1632267418322,0.5,24.16,0.0,0,16.676758
1632267425378,0.0,24.19,0.0,0,5.033203
1632267432442,1.0,24.19,0.0,0,4.8583984
1632267439496,2.0,24.19,0.0,0,5.0751953
1632267446550,0.0,24.16,0.0,0,6.2939453
1632267453608,2.0,24.16,0.0,0,6.598633
1632267460659,1.0,24.16,0.0,0,6.2470703
1632267467718,0.0,24.19,0.0,0,17.373047
1632267474773,0.0,24.16,0.0,0,5.3310547
1632267481825,0.0,24.16,0.0,0,4.8583984
1632267488889,1.5,24.16,0.0,0,5.256836
1632267495954,0.5,24.19,0.0,0,6.2470703
1632267503004,1.0,24.19,0.0,0,17.149414
1632267510067,1.5,24.19,0.0,0,5.0927734
1632267517120,1.0,24.19,0.0,0,4.8583984
1632267524166,2.0,24.16,0.0,0,5.3271484
1632267531222,0.5,24.16,0.0,0,8.916016
1632267538271,0.0,24.19,0.0,0,17.317383
1632267545326,0.5,24.19,0.0,0,4.975586
1632267552384,0.5,24.19,0.0,0,5.493164
1632267559454,3.0,24.19,0.0,0,4.9248047
1632267566504,0.5,24.19,0.0,0,6.364258
1632267573556,1.0,24.19,0.0,0,17.204102
1632267580610,1.5,24.19,0.0,0,6.2402344
1632267587674,1.0,24.19,0.0,0,17.668945
1632267594728,1.0,24.19,0.0,0,5.0927734
1632267601783,1.0,24.19,0.0,0,4.916992
1632267608840,1.5,24.19,0.0,0,4.975586
1632267615920,1.0,24.19,0.0,0,6.129883
1632267622974,0.5,24.19,0.0,0,17.838867
1632267630042,0.5,24.19,0.0,0,5.192383
1632267637102,1.5,24.19,0.0,0,4.7998047
1632267644153,1.5,24.16,0.0,0,5.209961
1632267651210,0.5,24.19,0.0,0,9.18457
1632267658263,1.5,24.19,0.0,0,17.198242
1632267665324,1.0,24.19,0.0,0,4.975586
1632267672384,1.0,24.19,0.0,0,4.916992
1632267679462,2.5,24.19,0.0,0,5.151367
1632267686520,1.0,24.19,0.0,0,6.4814453
1632267693574,0.5,24.19,0.0,0,17.202148
1632267700630,1.5,24.19,0.0,0,6.1240234
1632267707698,1.5,24.19,0.0,0,17.432617
1632267714752,0.5,24.19,0.0,0,4.916992
1632267721806,0.5,24.19,0.0,0,4.8583984
1632267728865,2.0,24.19,0.0,0,4.8583984
1632267735920,1.0,24.19,0.0,0,6.3623047
1632267742979,1.0,24.19,0.0,0,17.15918
1632267750040,0.5,24.19,0.0,0,4.9697266
1632267757101,0.5,24.19,0.0,0,4.975586
1632267764157,1.0,24.19,0.0,0,5.8447266
1632267771219,0.0,24.19,0.0,0,8.8828125
1632267778275,1.0,24.19,0.0,0,17.441406
1632267785331,0.5,24.19,0.0,0,4.857422
1632267792394,0.5,24.19,0.0,0,4.961914
1632267799445,2.0,24.19,0.0,0,5.161133
1632267806505,1.0,24.19,0.0,0,6.709961
1632267813570,0.5,24.19,0.0,0,17.47754
1632267820641,1.0,24.19,0.0,0,6.182617
1632267827700,0.5,24.19,0.0,0,17.485352
1632267834759,0.5,24.19,0.0,0,4.8583984
1632267841823,1.0,24.19,0.0,0,4.916992
1632267848889,2.5,24.19,0.0,0,4.8935547
1632267855947,0.0,24.19,0.0,0,6.364258
1632267863005,1.0,24.19,0.0,0,17.202148
1632267870066,0.0,24.19,0.0,0,5.2685547
1632267877125,1.0,24.19,0.0,0,5.0283203
1632267884179,2.0,24.19,0.0,0,5.151367
1632267891243,1.5,24.19,0.0,0,8.623047
1632267898306,0.5,24.19,0.0,0,17.208008
1632267905369,0.5,24.19,0.0,0,5.0341797
1632267912426,1.0,24.19,0.0,0,4.916992
1632267919489,1.5,24.19,0.0,0,5.151367
1632267926555,1.5,24.19,0.0,0,6.1884766
1632267933615,1.0,24.19,0.0,0,15.0546875
1632267940677,0.5,24.19,0.0,0,6.411133
1632267947732,0.0,24.19,0.0,0,17.438477
1632267954790,1.0,24.19,0.0,0,4.975586
1632267961852,0.5,24.19,0.0,0,5.3623047
1632267968908,2.0,24.19,0.0,0,5.4335938
1632267975962,0.5,24.19,0.0,0,6.305664
1632267983020,0.0,24.19,0.0,0,17.260742
1632267990093,0.5,24.19,0.0,0,4.916992
1632267997152,1.0,24.19,0.0,0,4.916992
1632268004202,1.5,24.19,0.0,0,5.3847656
1632268011264,0.5,24.19,0.0,0,8.798828
1632268018321,0.5,24.19,0.0,0,17.136719
1632268025376,1.0,24.19,0.0,0,4.916992
1632268032441,1.0,24.19,0.0,0,4.975586
1632268039509,2.5,24.19,0.0,0,4.975586
1632268046560,1.0,24.19,0.0,0,6.5664062
1632268053622,1.5,24.19,0.0,0,12.390625
1632268060694,0.5,24.19,0.0,0,6.129883
1632268067753,0.5,24.19,0.0,0,17.375977
1632268074814,0.0,24.19,0.0,0,4.741211
1632268081876,0.5,24.16,0.0,0,5.0341797
1632268088943,1.5,24.19,0.0,0,4.8583984
1632268096002,0.5,24.19,0.0,0,6.305664
1632268103053,0.5,24.19,0.0,0,17.19629
1632268110113,0.0,24.19,0.0,0,5.493164
1632268117168,0.5,24.19,0.0,0,5.0341797
1632268124224,2.5,24.19,0.0,0,5.2685547
1632268131291,0.5,24.19,0.0,0,10.263672
1632268138352,0.5,24.19,0.0,0,17.259766
1632268145415,1.0,24.19,0.0,0,4.857422
1632268152486,0.0,24.19,0.0,0,4.8583984
1632268159544,1.5,24.16,0.0,0,4.866211
1632268166596,1.0,24.19,0.0,0,6.2998047
1632268173660,2.5,24.19,0.0,0,5.0478516
1632268180716,1.0,24.19,0.0,0,6.129883
1632268187773,1.0,24.19,0.0,0,17.430664
1632268194827,0.5,24.19,0.0,0,5.2490234
1632268201892,1.0,24.19,0.0,0,5.0927734
1632268208944,2.0,24.19,0.0,0,4.9160156
1632268216001,0.5,24.19,0.0,0,6.2470703
1632268223066,1.0,24.19,0.0,0,17.213867
1632268230134,1.5,24.19,0.0,0,4.916992
1632268237187,1.0,24.19,0.0,0,5.0341797
1632268244246,2.5,24.19,0.0,0,6.020508
1632268251300,0.0,24.19,0.0,0,8.740234
1632268258356,0.0,24.19,0.0,0,16.839844
1632268265429,1.0,24.19,0.0,0,4.8583984
1632268272494,1.5,24.19,0.0,0,10.496094
1632268279556,2.0,24.19,0.0,0,4.9257812
1632268286622,2.0,24.19,0.0,0,6.2470703
1632268293681,2.5,24.19,0.0,0,5.1064453
1632268300780,0.5,24.19,0.0,0,6.305664
1632268307828,0.0,24.19,0.0,0,17.614258
1632268314882,0.5,24.19,0.0,0,4.975586
1632268321939,2.0,24.19,0.0,0,5.0322266
1632268328995,1.5,24.19,0.0,0,4.916992
1632268336083,0.5,24.19,0.0,0,6.416992
1632268343138,2.0,24.19,0.0,0,17.213867
1632268350201,0.5,24.19,0.0,0,4.7998047
1632268357255,1.5,24.19,0.0,0,4.975586
1632268364312,2.0,24.19,0.0,0,5.091797
1632268371374,0.0,24.19,0.0,0,8.916016
1632268378428,0.0,24.19,0.0,0,17.145508
1632268385484,2.5,24.19,0.0,0,5.8271484
1632268392541,1.0,24.19,0.0,0,5.038086
1632268399594,2.0,24.19,0.0,0,5.1601562
1632268406650,1.0,24.19,0.0,0,4.857422
1632268413707,2.0,24.19,0.0,0,4.8720703
1632268420762,1.0,24.19,0.0,0,6.364258
1632268427816,0.5,24.19,0.0,0,17.499023
1632268434869,0.0,24.19,0.0,0,5.145508
1632268441923,0.0,24.19,0.0,0,5.192383
1632268448983,1.5,24.19,0.0,0,4.8564453
1632268456039,1.0,24.19,0.0,0,6.364258
1632268463099,0.5,24.19,0.0,0,17.202148
1632268470149,0.5,24.19,0.0,0,4.857422
1632268477204,0.5,24.19,0.0,0,4.7402344
1632268484261,2.0,24.19,0.0,0,5.267578
1632268491333,1.0,24.19,0.0,0,8.681641
1632268498384,1.5,24.19,0.0,0,17.317383
1632268505433,1.5,24.19,0.0,0,4.8583984
1632268512486,1.0,24.19,0.0,0,4.741211
1632268519545,2.5,24.19,0.0,0,5.038086
1632268526599,0.5,24.19,0.0,0,6.1875
1632268533652,2.0,24.19,0.0,0,6.9189453
1632268540699,1.0,24.19,0.0,0,6.071289
1632268547760,0.5,24.19,0.0,0,17.475586
1632268554822,0.0,24.19,0.0,0,4.796875
1632268561872,0.5,24.19,0.0,0,4.8583984
1632268568933,2.0,24.19,0.0,0,5.0927734
1632268576000,1.0,24.19,0.0,0,6.638672
1632268583056,1.0,24.19,0.0,0,17.25586
1632268590107,0.5,24.19,0.0,0,4.975586
1632268597164,1.0,24.19,0.0,0,4.7998047
1632268604235,1.5,24.19,0.0,0,5.151367
1632268611287,0.0,24.19,0.0,0,6.129883
